topic,cntry,year,attitude,dweight
happy,IT,2002,10,69.112
happy,IT,2002,NA,6.1003
happy,IT,2004,0,0
happy,IT,2004,1,0
happy,IT,2004,2,0
happy,IT,2004,3,0
happy,IT,2004,4,0
happy,IT,2004,5,0
happy,IT,2004,6,0
happy,IT,2004,7,0
happy,IT,2004,8,0
happy,IT,2004,9,0
happy,IT,2004,10,0
happy,IT,2004,NA,0
happy,IT,2006,0,0
happy,IT,2006,1,0
happy,IT,2006,2,0
happy,IT,2006,3,0
happy,IT,2006,4,0
happy,IT,2006,5,0
happy,IT,2006,6,0
happy,IT,2006,7,0
happy,IT,2006,8,0
happy,IT,2006,9,0
happy,IT,2006,10,0
happy,IT,2006,NA,0
happy,IT,2008,0,0
happy,IT,2008,1,0
happy,IT,2008,2,0
happy,IT,2008,3,0
happy,IT,2008,4,0
happy,IT,2008,5,0
happy,IT,2008,6,0
happy,IT,2008,7,0
happy,IT,2008,8,0
happy,IT,2008,9,0
happy,IT,2008,10,0
happy,IT,2008,NA,0
happy,IT,2010,0,0
happy,IT,2010,1,0
happy,IT,2010,2,0
happy,IT,2010,3,0
happy,IT,2010,4,0
happy,IT,2010,5,0
happy,IT,2010,6,0
happy,IT,2010,7,0
happy,IT,2010,8,0
happy,IT,2010,9,0
happy,IT,2010,10,0
happy,IT,2010,NA,0
happy,IT,2012,0,8
happy,IT,2012,1,5
happy,IT,2012,2,11
happy,IT,2012,3,26
happy,IT,2012,4,37
happy,IT,2012,5,102
happy,IT,2012,6,113
happy,IT,2012,7,193
happy,IT,2012,8,240
happy,IT,2012,9,119
happy,IT,2012,10,93
happy,IT,2012,NA,13
happy,IT,2014,0,0
happy,IT,2014,1,0
happy,IT,2014,2,0
happy,IT,2014,3,0
happy,IT,2014,4,0
happy,IT,2014,5,0
happy,IT,2014,6,0
happy,IT,2014,7,0
happy,IT,2014,8,0
happy,IT,2014,9,0
happy,IT,2014,10,0
happy,IT,2014,NA,0
happy,IT,2016,0,22.756696522235877
happy,IT,2016,1,6.889769971370691
happy,IT,2016,2,24.814733207225803
happy,IT,2016,3,68.09728682041174
happy,IT,2016,4,68.32100415229799
happy,IT,2016,5,197.62423235178008
happy,IT,2016,6,356.39626342058205
happy,IT,2016,7,654.2030539512638
happy,IT,2016,8,733.7482725381853
happy,IT,2016,9,299.1572698354723
happy,IT,2016,10,181.75073552131659
happy,IT,2016,NA,12.240704178810129
happy,IT,2018,0,24.05153407636893
happy,IT,2018,1,15.064342818259238
happy,IT,2018,2,49.29474853358935
happy,IT,2018,3,61.24877206521013
happy,IT,2018,4,101.37989494578018
happy,IT,2018,5,183.44214980944912
happy,IT,2018,6,373.5669220825828
happy,IT,2018,7,691.1350494500473
happy,IT,2018,8,789.6333715450091
happy,IT,2018,9,243.5941818164107
happy,IT,2018,10,200.69387282892504
happy,IT,2018,NA,11.985101045524278
happy,LT,2002,0,0
happy,LT,2002,1,0
happy,LT,2002,2,0
happy,LT,2002,3,0
happy,LT,2002,4,0
happy,LT,2002,5,0
happy,LT,2002,6,0
happy,LT,2002,7,0
happy,LT,2002,8,0
happy,LT,2002,9,0
happy,LT,2002,10,0
happy,LT,2002,NA,0
happy,LT,2004,0,0
happy,LT,2004,1,0
happy,LT,2004,2,0
happy,LT,2004,3,0
happy,LT,2004,4,0
happy,LT,2004,5,0
happy,LT,2004,6,0
happy,LT,2004,7,0
happy,LT,2004,8,0
happy,LT,2004,9,0
happy,LT,2004,10,0
happy,LT,2004,NA,0
happy,LT,2006,0,0
happy,LT,2006,1,0
happy,LT,2006,2,0
happy,LT,2006,3,0
happy,LT,2006,4,0
happy,LT,2006,5,0
happy,LT,2006,6,0
happy,LT,2006,7,0
happy,LT,2006,8,0
happy,LT,2006,9,0
happy,LT,2006,10,0
happy,LT,2006,NA,0
happy,LT,2008,0,0
happy,LT,2008,1,0
happy,LT,2008,2,0
happy,LT,2008,3,0
happy,LT,2008,4,0
happy,LT,2008,5,0
happy,LT,2008,6,0
happy,LT,2008,7,0
happy,LT,2008,8,0
happy,LT,2008,9,0
happy,LT,2008,10,0
happy,LT,2008,NA,0
happy,LT,2010,0,32.753716498785
happy,LT,2010,1,32.51600891098778
happy,LT,2010,2,63.964366773847544
happy,LT,2010,3,83.79533301875588
happy,LT,2010,4,108.88061678577657
happy,LT,2010,5,340.357690130463
happy,LT,2010,6,209.18442218113537
happy,LT,2010,7,246.197033821438
happy,LT,2010,8,279.12205378065283
happy,LT,2010,9,149.09359131868842
happy,LT,2010,10,110.86854519772076
happy,LT,2010,NA,21.00241306246891
happy,LT,2012,0,6.42288963504267
happy,LT,2012,1,15.428833727482335
happy,LT,2012,2,32.655688301280954
happy,LT,2012,3,105.0860588930377
happy,LT,2012,4,145.81873379091482
happy,LT,2012,5,327.96673132541537
happy,LT,2012,6,286.50951763396785
happy,LT,2012,7,362.2727546673291
happy,LT,2012,8,440.86638977750107
happy,LT,2012,9,274.6451225550427
happy,LT,2012,10,68.5175817528732
happy,LT,2012,NA,42.809697940112386
happy,LT,2014,0,14.516314086375925
happy,LT,2014,1,15.476449482846109
happy,LT,2014,2,48.533907473164845
happy,LT,2014,3,113.88207516403271
happy,LT,2014,4,156.94620760689708
happy,LT,2014,5,343.1123283417533
happy,LT,2014,6,242.84872609207162
happy,LT,2014,7,411.4538806313836
happy,LT,2014,8,526.3785469478065
happy,LT,2014,9,238.8507470833365
happy,LT,2014,10,96.99979996865541
happy,LT,2014,NA,41.00101712167704
happy,LT,2016,0,22.7981976709826
happy,LT,2016,1,29.94419244304392
happy,LT,2016,2,50.79330916998146
happy,LT,2016,3,91.3429303953849
happy,LT,2016,4,126.47368159440721
happy,LT,2016,5,314.4856033752135
happy,LT,2016,6,298.8788502518808
happy,LT,2016,7,428.62256647357856
happy,LT,2016,8,431.63878467807905
happy,LT,2016,9,214.5977173665869
happy,LT,2016,10,76.57481377236462
happy,LT,2016,NA,35.848315805666786
happy,LT,2018,0,10.647888148050098
happy,LT,2018,1,10.399050004669984
happy,LT,2018,2,34.40865939520655
happy,LT,2018,3,54.56003992612299
happy,LT,2018,4,83.58917257854061
happy,LT,2018,5,243.8148617449787
happy,LT,2018,6,200.33585065105217
happy,LT,2018,7,339.48034230790677
happy,LT,2018,8,463.95112931873916
happy,LT,2018,9,235.5705352132708
happy,LT,2018,10,153.747025623381
happy,LT,2018,NA,4.495445088081861
happy,LU,2002,0,11.7427
happy,LU,2002,1,3.9792
happy,LU,2002,2,7.9636000000000005
happy,LU,2002,3,18.558
happy,LU,2002,4,27.5945
happy,LU,2002,5,124.9734
happy,LU,2002,6,86.1156
happy,LU,2002,7,228.4196
happy,LU,2002,8,370.1697
happy,LU,2002,9,312.76
happy,LU,2002,10,351.8375
happy,LU,2002,NA,7.5424999999999995
happy,LU,2004,0,6.9385
happy,LU,2004,1,4.121
happy,LU,2004,2,12.0415
happy,LU,2004,3,25.0554
happy,LU,2004,4,43.6709
happy,LU,2004,5,138.6106
happy,LU,2004,6,87.5354
happy,LU,2004,7,254.1803
happy,LU,2004,8,436.5431
happy,LU,2004,9,348.7953
happy,LU,2004,10,272.4594
happy,LU,2004,NA,5.0525
happy,LU,2006,0,0
happy,LU,2006,1,0
happy,LU,2006,2,0
happy,LU,2006,3,0
happy,LU,2006,4,0
happy,LU,2006,5,0
happy,LU,2006,6,0
happy,LU,2006,7,0
happy,LU,2006,8,0
happy,LU,2006,9,0
happy,LU,2006,10,0
happy,LU,2006,NA,0
happy,LU,2008,0,0
happy,LU,2008,1,0
happy,LU,2008,2,0
happy,LU,2008,3,0
happy,LU,2008,4,0
happy,LU,2008,5,0
happy,LU,2008,6,0
happy,LU,2008,7,0
happy,LU,2008,8,0
happy,LU,2008,9,0
happy,LU,2008,10,0
happy,LU,2008,NA,0
happy,LU,2010,0,0
happy,LU,2010,1,0
happy,LU,2010,2,0
happy,LU,2010,3,0
happy,LU,2010,4,0
happy,LU,2010,5,0
happy,LU,2010,6,0
happy,LU,2010,7,0
happy,LU,2010,8,0
happy,LU,2010,9,0
happy,LU,2010,10,0
happy,LU,2010,NA,0
happy,LU,2012,0,0
happy,LU,2012,1,0
happy,LU,2012,2,0
happy,LU,2012,3,0
happy,LU,2012,4,0
happy,LU,2012,5,0
happy,LU,2012,6,0
happy,LU,2012,7,0
happy,LU,2012,8,0
happy,LU,2012,9,0
happy,LU,2012,10,0
happy,LU,2012,NA,0
happy,LU,2014,0,0
happy,LU,2014,1,0
happy,LU,2014,2,0
happy,LU,2014,3,0
happy,LU,2014,4,0
happy,LU,2014,5,0
happy,LU,2014,6,0
happy,LU,2014,7,0
happy,LU,2014,8,0
happy,LU,2014,9,0
happy,LU,2014,10,0
happy,LU,2014,NA,0
happy,LU,2016,0,0
happy,LU,2016,1,0
happy,LU,2016,2,0
happy,LU,2016,3,0
happy,LU,2016,4,0
happy,LU,2016,5,0
happy,LU,2016,6,0
happy,LU,2016,7,0
happy,LU,2016,8,0
happy,LU,2016,9,0
happy,LU,2016,10,0
happy,LU,2016,NA,0
happy,LU,2018,0,0
happy,LU,2018,1,0
happy,LU,2018,2,0
happy,LU,2018,3,0
happy,LU,2018,4,0
happy,LU,2018,5,0
happy,LU,2018,6,0
happy,LU,2018,7,0
happy,LU,2018,8,0
happy,LU,2018,9,0
happy,LU,2018,10,0
happy,LU,2018,NA,0
happy,LV,2002,0,0
happy,LV,2002,1,0
happy,LV,2002,2,0
happy,LV,2002,3,0
happy,LV,2002,4,0
happy,LV,2002,5,0
happy,LV,2002,6,0
happy,LV,2002,7,0
happy,LV,2002,8,0
happy,LV,2002,9,0
happy,LV,2002,10,0
happy,LV,2002,NA,0
happy,LV,2004,0,0
happy,LV,2004,1,0
happy,LV,2004,2,0
happy,LV,2004,3,0
happy,LV,2004,4,0
happy,LV,2004,5,0
happy,LV,2004,6,0
happy,LV,2004,7,0
happy,LV,2004,8,0
happy,LV,2004,9,0
happy,LV,2004,10,0
happy,LV,2004,NA,0
happy,LV,2006,0,0
happy,LV,2006,1,0
happy,LV,2006,2,0
happy,LV,2006,3,0
happy,LV,2006,4,0
happy,LV,2006,5,0
happy,LV,2006,6,0
happy,LV,2006,7,0
happy,LV,2006,8,0
happy,LV,2006,9,0
happy,LV,2006,10,0
happy,LV,2006,NA,0
happy,LV,2008,0,15.8453
happy,LV,2008,1,15.2651
happy,LV,2008,2,46.6679
happy,LV,2008,3,104.5851
happy,LV,2008,4,113.919
happy,LV,2008,5,362.3693
happy,LV,2008,6,250.2684
happy,LV,2008,7,406.5636
happy,LV,2008,8,357.6311
happy,LV,2008,9,179.9635
happy,LV,2008,10,100.6221
happy,LV,2008,NA,26.3283
happy,LV,2010,0,0
happy,LV,2010,1,0
happy,LV,2010,2,0
happy,LV,2010,3,0
happy,LV,2010,4,0
happy,LV,2010,5,0
happy,LV,2010,6,0
happy,LV,2010,7,0
happy,LV,2010,8,0
happy,LV,2010,9,0
happy,LV,2010,10,0
happy,LV,2010,NA,0
happy,LV,2012,0,0
happy,LV,2012,1,0
happy,LV,2012,2,0
happy,LV,2012,3,0
happy,LV,2012,4,0
happy,LV,2012,5,0
happy,LV,2012,6,0
happy,LV,2012,7,0
happy,LV,2012,8,0
happy,LV,2012,9,0
happy,LV,2012,10,0
happy,LV,2012,NA,0
happy,LV,2014,0,0
happy,LV,2014,1,0
happy,LV,2014,2,0
happy,LV,2014,3,0
happy,LV,2014,4,0
happy,LV,2014,5,0
happy,LV,2014,6,0
happy,LV,2014,7,0
happy,LV,2014,8,0
happy,LV,2014,9,0
happy,LV,2014,10,0
happy,LV,2014,NA,0
happy,LV,2016,0,0
happy,LV,2016,1,0
happy,LV,2016,2,0
happy,LV,2016,3,0
happy,LV,2016,4,0
happy,LV,2016,5,0
happy,LV,2016,6,0
happy,LV,2016,7,0
happy,LV,2016,8,0
happy,LV,2016,9,0
happy,LV,2016,10,0
happy,LV,2016,NA,0
happy,LV,2018,0,6.77074646949768
happy,LV,2018,1,5.603942573070525
happy,LV,2018,2,6.27925258874893
happy,LV,2018,3,17.565254330635057
happy,LV,2018,4,19.320113599300367
happy,LV,2018,5,136.51664352416984
happy,LV,2018,6,63.65036648511886
happy,LV,2018,7,187.91995424032203
happy,LV,2018,8,232.16574311256392
happy,LV,2018,9,97.6139261126518
happy,LV,2018,10,140.13655704259867
happy,LV,2018,NA,4.45748972892761
happy,NL,2002,0,3.4295
happy,NL,2002,1,1.9597
happy,NL,2002,2,4.8992000000000004
happy,NL,2002,3,19.1076
happy,NL,2002,4,33.3155
happy,NL,2002,5,69.5709
happy,NL,2002,6,124.4429
happy,NL,2002,7,463.9725
happy,NL,2002,8,964.6958
happy,NL,2002,9,462.5072
happy,NL,2002,10,212.1452
happy,NL,2002,NA,3.9195
happy,NL,2004,0,3.0577000000000005
happy,NL,2004,1,2.5481000000000003
happy,NL,2004,2,4.077
happy,NL,2004,3,9.6828
happy,NL,2004,4,23.9524
happy,NL,2004,5,59.11730000000001
happy,NL,2004,6,113.13850000000001
happy,NL,2004,7,399.5552
happy,NL,2004,8,787.3181000000001
happy,NL,2004,9,338.9125
happy,NL,2004,10,135.56490000000002
happy,NL,2004,NA,4.0771
happy,NL,2006,0,3.2356
happy,NL,2006,1,3.7749
happy,NL,2006,2,8.0891
happy,NL,2006,3,14.0211
happy,NL,2006,4,28.0419
happy,NL,2006,5,59.8586
happy,NL,2006,6,112.1677
happy,NL,2006,7,430.3323
happy,NL,2006,8,770.6035
happy,NL,2006,9,324.6327
happy,NL,2006,10,131.5788
happy,NL,2006,NA,2.6964
happy,NL,2008,0,2.5249
happy,NL,2008,1,0
happy,NL,2008,2,7.0698
happy,NL,2008,3,9.5946
happy,NL,2008,4,21.7141
happy,NL,2008,5,44.9425
happy,NL,2008,6,94.9344
happy,NL,2008,7,377.211
happy,NL,2008,8,778.6533
happy,NL,2008,9,316.1065
happy,NL,2008,10,123.71509999999999
happy,NL,2008,NA,1.5149
happy,NL,2010,0,4.562361419068746
happy,NL,2010,1,5.5762195121951335
happy,NL,2010,2,6.590077605321522
happy,NL,2010,3,8.617793791574293
happy,NL,2010,4,7.603935698447907
happy,NL,2010,5,43.08896895787146
happy,NL,2010,6,95.30266075388042
happy,NL,2010,7,336.6008869179608
happy,NL,2010,8,821.2250554323745
happy,NL,2010,9,362.961197339247
happy,NL,2010,10,134.84312638580963
happy,NL,2010,NA,2.027716186252776
happy,NL,2012,0,2.092342662309984
happy,NL,2012,1,1.569256996732491
happy,NL,2012,2,7.323199318084949
happy,NL,2012,3,15.169484301747394
happy,NL,2012,4,18.30799829521237
happy,NL,2012,5,44.462281574087164
happy,NL,2012,6,88.40147748259687
happy,NL,2012,7,309.4820286972577
happy,NL,2012,8,766.5820429038203
happy,NL,2012,9,431.54567410143403
happy,NL,2012,10,157.9718710044038
happy,NL,2012,NA,2.092342662309984
happy,NL,2014,0,2.5001103941126743
happy,NL,2014,1,1.000044157645068
happy,NL,2014,2,4.000176630580276
happy,NL,2014,3,15.515836627705307
happy,NL,2014,4,19.53116544249232
happy,NL,2014,5,50.07198051491797
happy,NL,2014,6,99.65591552775169
happy,NL,2014,7,392.6232205345561
happy,NL,2014,8,807.8570287742025
happy,NL,2014,9,377.59243043204697
happy,NL,2014,10,148.65209096399101
happy,NL,2014,NA,0
happy,NL,2016,0,0.506339848041534
happy,NL,2016,1,0.506339848041534
happy,NL,2016,2,3.038039088249208
happy,NL,2016,3,17.215554654598243
happy,NL,2016,4,13.164835870265959
happy,NL,2016,5,38.98816710710527
happy,NL,2016,6,64.30515873432162
happy,NL,2016,7,301.2240085005762
happy,NL,2016,8,717.4835479855543
happy,NL,2016,9,400.5148106813434
happy,NL,2016,10,121.52156126499186
happy,NL,2016,NA,2.531699240207674
happy,NL,2018,0,0.97469562292099
happy,NL,2018,1,2.04111504554749
happy,NL,2018,2,5.000990629196177
happy,NL,2018,3,5.945511758327477
happy,NL,2018,4,11.010953545570363
happy,NL,2018,5,23.94380408525468
happy,NL,2018,6,62.469109416008
happy,NL,2018,7,299.5487589240074
happy,NL,2018,8,731.0869442224503
happy,NL,2018,9,405.9068464040757
happy,NL,2018,10,123.08327007293698
happy,NL,2018,NA,1.9879897236824
happy,NO,2002,0,0.9747
happy,NO,2002,1,3.8808
happy,NO,2002,2,6.3499
happy,NO,2002,3,18.284
happy,NO,2002,4,25.801099999999998
happy,NO,2002,5,119.24680000000001
happy,NO,2002,6,104.123
happy,NO,2002,7,363.0662
happy,NO,2002,8,682.5278
happy,NO,2002,9,458.875
happy,NO,2002,10,250.9743
happy,NO,2002,NA,1.8927
happy,NO,2004,0,2
happy,NO,2004,1,3
happy,NO,2004,2,4
happy,NO,2004,3,22
happy,NO,2004,4,32
happy,NO,2004,5,94
happy,NO,2004,6,98
happy,NO,2004,7,294
happy,NO,2004,8,565
happy,NO,2004,9,392
happy,NO,2004,10,249
happy,NO,2004,NA,5
happy,NO,2006,0,2
happy,NO,2006,1,3
happy,NO,2006,2,6
happy,NO,2006,3,19
happy,NO,2006,4,26
happy,NO,2006,5,83
happy,NO,2006,6,93
happy,NO,2006,7,303
happy,NO,2006,8,580
happy,NO,2006,9,383
happy,NO,2006,10,250
happy,NO,2006,NA,2
happy,NO,2008,0,1
happy,NO,2008,1,1
happy,NO,2008,2,6
happy,NO,2008,3,10
happy,NO,2008,4,19
happy,NO,2008,5,90
happy,NO,2008,6,76
happy,NO,2008,7,245
happy,NO,2008,8,516
happy,NO,2008,9,349
happy,NO,2008,10,233
happy,NO,2008,NA,3
happy,NO,2010,0,1.753317857893897
happy,NO,2010,1,2.69582477033574
happy,NO,2010,2,4.987199299188937
happy,NO,2010,3,8.882744178969785
happy,NO,2010,4,19.957607112247473
happy,NO,2010,5,72.94230771535585
happy,NO,2010,6,77.73703953550535
happy,NO,2010,7,258.64505281782044
happy,NO,2010,8,498.97431096703923
happy,NO,2010,9,369.79726404182196
happy,NO,2010,10,232.32772480917234
happy,NO,2010,NA,0
happy,NO,2012,0,1
happy,NO,2012,1,4
happy,NO,2012,2,3
happy,NO,2012,3,14
happy,NO,2012,4,24
happy,NO,2012,5,45
happy,NO,2012,6,67
happy,NO,2012,7,221
happy,NO,2012,8,530
happy,NO,2012,9,448
happy,NO,2012,10,262
happy,NO,2012,NA,5
happy,NO,2014,0,1.999868633244108
happy,NO,2014,1,3.0002014907002197
happy,NO,2014,2,6.000402981400439
happy,NO,2014,3,16.99928192340897
happy,NO,2014,4,19.99948341410919
happy,NO,2014,5,58.99918016042895
happy,NO,2014,6,78.99946065620625
happy,NO,2014,7,232.00415711024064
happy,NO,2014,8,447.000264398723
happy,NO,2014,9,357.9988036374025
happy,NO,2014,10,211.99909412445461
happy,NO,2014,NA,0.999801469677368
happy,NO,2016,0,3.007745802402501
happy,NO,2016,1,0.997509181499481
happy,NO,2016,2,9.011962473392481
happy,NO,2016,3,13.01176160573959
happy,NO,2016,4,25.965319335460663
happy,NO,2016,5,40.95106858015059
happy,NO,2016,6,60.91431128978728
happy,NO,2016,7,228.85315138101583
happy,NO,2016,8,521.08097666502
happy,NO,2016,9,378.1003473997116
happy,NO,2016,10,262.11014044284826
happy,NO,2016,NA,0.995714068412781
happy,NO,2018,0,1.00161635875702
happy,NO,2018,1,3.00193917751312
happy,NO,2018,2,4.0249856710433995
happy,NO,2018,3,14.02433991432189
happy,NO,2018,4,21.970434665679925
happy,NO,2018,5,59.99990165233612
happy,NO,2018,6,75.07994168996807
happy,NO,2018,7,234.10078507661814
happy,NO,2018,8,443.0514252185819
happy,NO,2018,9,327.8953115344046
happy,NO,2018,10,218.84233981370915
happy,NO,2018,NA,3.00697541236877
happy,PL,2002,0,27.3788
happy,PL,2002,1,25.872
happy,PL,2002,2,51.894
happy,PL,2002,3,119.1269
happy,PL,2002,4,145.1731
happy,PL,2002,5,385.4085
happy,PL,2002,6,230.0934
happy,PL,2002,7,344.1552
happy,PL,2002,8,402.5207
happy,PL,2002,9,189.6921
happy,PL,2002,10,178.9658
happy,PL,2002,NA,9.7171
happy,PL,2004,0,22.7205
happy,PL,2004,1,19.011
happy,PL,2004,2,48.2414
happy,PL,2004,3,65.8651
happy,PL,2004,4,72.0322
happy,PL,2004,5,308.3149
happy,PL,2004,6,142.6166
happy,PL,2004,7,278.0952
happy,PL,2004,8,403.2521
happy,PL,2004,9,173.284
happy,PL,2004,10,177.2006
happy,PL,2004,NA,5.3757
happy,PL,2006,0,17.843899999999998
happy,PL,2006,1,15.928099999999999
happy,PL,2006,2,31.296699999999998
happy,PL,2006,3,45.3551
happy,PL,2006,4,68.5292
happy,PL,2006,5,269.8651
happy,PL,2006,6,154.2994
happy,PL,2006,7,306.72769999999997
happy,PL,2006,8,399.61199999999997
happy,PL,2006,9,222.0349
happy,PL,2006,10,183.3039
happy,PL,2006,NA,6.2002999999999995
happy,PL,2008,0,13.018400000000002
happy,PL,2008,1,14.0073
happy,PL,2008,2,22.393900000000002
happy,PL,2008,3,45.692800000000005
happy,PL,2008,4,48.5343
happy,PL,2008,5,210.3735
happy,PL,2008,6,141.2452
happy,PL,2008,7,293.6533
happy,PL,2008,8,404.77680000000004
happy,PL,2008,9,214.3401
happy,PL,2008,10,192.9667
happy,PL,2008,NA,18.0055
happy,PL,2010,0,12.788992442709601
happy,PL,2010,1,10.460511919958858
happy,PL,2010,2,21.651406931562253
happy,PL,2010,3,44.84485745543045
happy,PL,2010,4,49.41602865034292
happy,PL,2010,5,196.76471669900332
happy,PL,2010,6,142.0824011115243
happy,PL,2010,7,259.7784492392293
happy,PL,2010,8,456.26849888305776
happy,PL,2010,9,270.3188429893368
happy,PL,2010,10,213.92987760575346
happy,PL,2010,NA,72.69541607209129
happy,PL,2012,0,9.531979979645657
happy,PL,2012,1,13.246577526463847
happy,PL,2012,2,23.049046972699234
happy,PL,2012,3,36.54273802896141
happy,PL,2012,4,54.86403119912099
happy,PL,2012,5,244.0144038164893
happy,PL,2012,6,165.63926657429616
happy,PL,2012,7,293.4445189235175
happy,PL,2012,8,492.646374987751
happy,PL,2012,9,271.5390641930746
happy,PL,2012,10,270.81579992920456
happy,PL,2012,NA,22.666197868776038
happy,PL,2014,0,8.830021570238046
happy,PL,2014,1,11.447529657193575
happy,PL,2014,2,20.94284937472238
happy,PL,2014,3,43.52370956903786
happy,PL,2014,4,47.32544508746538
happy,PL,2014,5,220.6193897468254
happy,PL,2014,6,117.4378125596206
happy,PL,2014,7,270.4421101292391
happy,PL,2014,8,409.6453182349601
happy,PL,2014,9,241.25334949130198
happy,PL,2014,10,205.17429100919853
happy,PL,2014,NA,18.35817357019777
happy,PL,2016,0,8.974642932414996
happy,PL,2016,1,7.106991648674028
happy,PL,2016,2,11.946135103702543
happy,PL,2016,3,24.702825009822845
happy,PL,2016,4,44.49543493986131
happy,PL,2016,5,179.24689960479736
happy,PL,2016,6,150.9040800333023
happy,PL,2016,7,285.16991913318634
happy,PL,2016,8,445.51161217689514
happy,PL,2016,9,230.31820833683022
happy,PL,2016,10,263.9163466691971
happy,PL,2016,NA,41.70691061019897
happy,PL,2018,0,4.974758263655115
happy,PL,2018,1,7.960276385139353
happy,PL,2018,2,16.033613648814097
happy,PL,2018,3,29.804640348255727
happy,PL,2018,4,54.068760818239994
happy,PL,2018,5,158.13400488599711
happy,PL,2018,6,166.83122013499548
happy,PL,2018,7,300.5854957059862
happy,PL,2018,8,359.2255021726817
happy,PL,2018,9,205.4743360416269
happy,PL,2018,10,179.15096202417217
happy,PL,2018,NA,17.75642957043553
happy,PT,2002,0,3.4744
happy,PT,2002,1,2.1202
happy,PT,2002,2,28.4723
happy,PT,2002,3,42.7209
happy,PT,2002,4,49.3772
happy,PT,2002,5,183.6767
happy,PT,2002,6,225.6841
happy,PT,2002,7,342.9849
happy,PT,2002,8,337.5892
happy,PT,2002,9,135.769
happy,PT,2002,10,145.746
happy,PT,2002,NA,13.3848
happy,PT,2004,0,2.5780000000000003
happy,PT,2004,1,14.649700000000001
happy,PT,2004,2,31.5544
happy,PT,2004,3,56.6437
happy,PT,2004,4,88.9307
happy,PT,2004,5,279.61060000000003
happy,PT,2004,6,523.114
happy,PT,2004,7,491.58910000000003
happy,PT,2004,8,328.5751
happy,PT,2004,9,124.6476
happy,PT,2004,10,106.2085
happy,PT,2004,NA,3.8616
happy,PT,2006,0,14.063699999999999
happy,PT,2006,1,11.184
happy,PT,2006,2,32.8104
happy,PT,2006,3,54.713499999999996
happy,PT,2006,4,98.848
happy,PT,2006,5,380.9261
happy,PT,2006,6,392.9363
happy,PT,2006,7,553.0584
happy,PT,2006,8,384.31239999999997
happy,PT,2006,9,146.7782
happy,PT,2006,10,111.893
happy,PT,2006,NA,40.4706
happy,PT,2008,0,11.4578
happy,PT,2008,1,11.3484
happy,PT,2008,2,50.1451
happy,PT,2008,3,110.2785
happy,PT,2008,4,156.3206
happy,PT,2008,5,358.3796
happy,PT,2008,6,310.1702
happy,PT,2008,7,460.9203
happy,PT,2008,8,495.499
happy,PT,2008,9,250.0598
happy,PT,2008,10,148.2777
happy,PT,2008,NA,4.1431
happy,PT,2010,0,12.821072742242983
happy,PT,2010,1,20.497700437388175
happy,PT,2010,2,22.469352747987443
happy,PT,2010,3,65.1503724961313
happy,PT,2010,4,117.81578549312914
happy,PT,2010,5,332.8919713485695
happy,PT,2010,6,282.7672229766757
happy,PT,2010,7,460.2556740260639
happy,PT,2010,8,504.48397444325155
happy,PT,2010,9,209.8088347464201
happy,PT,2010,10,115.51026300787228
happy,PT,2010,NA,5.527775534268066
happy,PT,2012,0,10.982641554351444
happy,PT,2012,1,10.555631701924682
happy,PT,2012,2,45.33983400648818
happy,PT,2012,3,94.86660973053677
happy,PT,2012,4,112.43127590117166
happy,PT,2012,5,365.45391001013644
happy,PT,2012,6,338.7422877486209
happy,PT,2012,7,479.35621708348253
happy,PT,2012,8,408.91576977589676
happy,PT,2012,9,184.41742188099127
happy,PT,2012,10,93.68980677753376
happy,PT,2012,NA,6.24859382886571
happy,PT,2014,0,22.51864998407839
happy,PT,2014,1,12.014056488804055
happy,PT,2014,2,17.8715509295042
happy,PT,2014,3,47.77418594733253
happy,PT,2014,4,46.46460114381965
happy,PT,2014,5,196.79731586227425
happy,PT,2014,6,142.8314304350091
happy,PT,2014,7,205.3356861227414
happy,PT,2014,8,269.41156995252436
happy,PT,2014,9,124.4544575849138
happy,PT,2014,10,175.8163728062372
happy,PT,2014,NA,3.710122742761177
happy,PT,2016,0,10.581862229674783
happy,PT,2016,1,9.930338229501132
happy,PT,2016,2,14.891376431403106
happy,PT,2016,3,23.939247950250778
happy,PT,2016,4,35.09780872234839
happy,PT,2016,5,128.90738701183827
happy,PT,2016,6,94.44371726613352
happy,PT,2016,7,217.4440823655369
happy,PT,2016,8,350.47177641754104
happy,PT,2016,9,210.67277008800158
happy,PT,2016,10,170.69156689116093
happy,PT,2016,NA,2.92743260805162
happy,PT,2018,0,9.59383333238052
happy,PT,2018,1,4.112818881930091
